Date;Time;Temp_F;Precip_inches;RH_percent
4/26/21;11:45:00 PM;45.8;0.000;100.0
4/27/21;12:00:00 AM;46.4;0.000;100.0
4/27/21;12:15:00 AM;46.7;0.000;99.7
4/27/21;12:30:00 AM;46.7;0.000;99.4
4/27/21;12:45:00 AM;46.4;0.000;99.5
4/27/21;1:00:00 AM;46.1;0.000;99.9
4/27/21;1:15:00 AM;45.3;0.000;100.0
4/27/21;1:30:00 AM;44.7;0.000;100.0
4/27/21;1:45:00 AM;45.1;0.000;100.0
4/27/21;2:00:00 AM;44.4;0.000;100.0
4/27/21;2:15:00 AM;43.8;0.000;100.0
4/27/21;2:30:00 AM;43.1;0.000;100.0
4/27/21;2:45:00 AM;43.4;0.000;100.0
4/27/21;3:00:00 AM;43.8;0.000;100.0
4/27/21;3:15:00 AM;43.2;0.000;100.0
4/27/21;3:30:00 AM;43.2;0.000;100.0
4/27/21;3:45:00 AM;43.5;0.000;100.0
4/27/21;4:00:00 AM;43.4;0.000;100.0
4/27/21;4:15:00 AM;43.2;0.000;100.0
4/27/21;4:30:00 AM;42.8;0.000;100.0
4/27/21;4:45:00 AM;42.5;0.000;100.0
4/27/21;5:00:00 AM;42.2;0.000;100.0
4/27/21;5:15:00 AM;41.9;0.000;100.0
4/27/21;5:30:00 AM;41.5;0.000;100.0
4/27/21;5:45:00 AM;41.2;0.000;100.0
4/27/21;6:00:00 AM;42.1;0.000;100.0
4/27/21;6:15:00 AM;42.8;0.000;100.0
4/27/21;6:30:00 AM;44.0;0.000;100.0
4/27/21;6:45:00 AM;43.7;0.000;100.0
4/27/21;7:00:00 AM;44.1;0.000;100.0
4/27/21;7:15:00 AM;45.3;0.000;96.9
4/27/21;7:30:00 AM;46.1;0.000;93.9
4/27/21;7:45:00 AM;48.5;0.000;90.6
4/27/21;8:00:00 AM;51.5;0.000;76.8
4/27/21;8:15:00 AM;53.0;0.000;68.9
4/27/21;8:30:00 AM;53.6;0.000;67.0
4/27/21;8:45:00 AM;55.1;0.000;64.7
4/27/21;9:00:00 AM;56.1;0.000;61.5
4/27/21;9:15:00 AM;57.0;0.000;59.1
4/27/21;9:30:00 AM;58.1;0.000;56.7
4/27/21;9:45:00 AM;58.9;0.000;55.6
4/27/21;10:00:00 AM;60.4;0.000;54.2
4/27/21;10:15:00 AM;61.6;0.000;51.6
4/27/21;10:30:00 AM;61.9;0.000;50.0
4/27/21;10:45:00 AM;63.1;0.000;48.6
4/27/21;11:00:00 AM;63.7;0.000;51.1
4/27/21;11:15:00 AM;63.8;0.000;49.6
4/27/21;11:30:00 AM;65.1;0.000;48.4
4/27/21;11:45:00 AM;64.2;0.000;49.8
4/27/21;12:00:00 PM;64.0;0.000;52.0
4/27/21;12:15:00 PM;63.4;0.000;55.7
4/27/21;12:30:00 PM;64.0;0.000;55.5
4/27/21;12:45:00 PM;63.8;0.000;56.5
4/27/21;1:00:00 PM;63.8;0.000;57.2
4/27/21;1:15:00 PM;63.3;0.000;59.4
4/27/21;1:30:00 PM;63.5;0.000;57.6
4/27/21;1:45:00 PM;64.0;0.000;52.8
4/27/21;2:00:00 PM;63.7;0.000;50.9
4/27/21;2:15:00 PM;63.6;0.000;54.2
4/27/21;2:30:00 PM;63.7;0.000;59.0
4/27/21;2:45:00 PM;63.2;0.000;56.0
4/27/21;3:00:00 PM;63.9;0.000;56.0
4/27/21;3:15:00 PM;63.3;0.000;61.7
4/27/21;3:30:00 PM;61.9;0.000;68.3
4/27/21;3:45:00 PM;61.3;0.000;68.7
4/27/21;4:00:00 PM;60.8;0.000;70.4
4/27/21;4:15:00 PM;60.2;0.000;72.7
4/27/21;4:30:00 PM;60.2;0.000;73.6
4/27/21;4:45:00 PM;59.9;0.000;74.1
4/27/21;5:00:00 PM;59.5;0.000;75.2
4/27/21;5:15:00 PM;60.2;0.000;74.2
4/27/21;5:30:00 PM;60.7;0.000;71.2
4/27/21;5:45:00 PM;60.9;0.000;70.2
4/27/21;6:00:00 PM;59.5;0.000;73.1
4/27/21;6:15:00 PM;57.5;0.000;76.6
4/27/21;6:30:00 PM;56.2;0.000;79.5
4/27/21;6:45:00 PM;55.9;0.000;81.6
4/27/21;7:00:00 PM;55.1;0.000;85.0
4/27/21;7:15:00 PM;54.4;0.000;87.1
4/27/21;7:30:00 PM;53.7;0.000;90.1
4/27/21;7:45:00 PM;53.2;0.000;92.5
4/27/21;8:00:00 PM;52.8;0.000;94.3
4/27/21;8:15:00 PM;52.8;0.000;95.4
4/27/21;8:30:00 PM;52.5;0.000;96.1
4/27/21;8:45:00 PM;52.1;0.000;97.1
4/27/21;9:00:00 PM;51.8;0.000;98.0
4/27/21;9:15:00 PM;51.3;0.000;98.8
4/27/21;9:30:00 PM;50.5;0.000;99.3
4/27/21;9:45:00 PM;49.5;0.000;100.0
4/27/21;10:00:00 PM;48.9;0.000;100.0
4/27/21;10:15:00 PM;48.7;0.000;100.0
4/27/21;10:30:00 PM;47.7;0.000;100.0
4/27/21;10:45:00 PM;47.2;0.000;100.0
4/27/21;11:00:00 PM;46.9;0.000;100.0
4/27/21;11:15:00 PM;46.9;0.000;100.0
4/27/21;11:30:00 PM;47.3;0.000;100.0
4/27/21;11:45:00 PM;47.3;0.000;100.0
4/28/21;12:00:00 AM;47.8;0.000;100.0
4/28/21;12:15:00 AM;48.3;0.000;100.0
4/28/21;12:30:00 AM;51.9;0.000;84.5
4/28/21;12:45:00 AM;55.1;0.000;66.7
4/28/21;1:00:00 AM;54.8;0.000;66.2
4/28/21;1:15:00 AM;58.7;0.000;56.3
4/28/21;1:30:00 AM;60.4;0.000;51.7
4/28/21;1:45:00 AM;59.9;0.000;51.7
4/28/21;2:00:00 AM;58.7;0.000;53.6
4/28/21;2:15:00 AM;59.1;0.000;52.7
4/28/21;2:30:00 AM;59.9;0.000;51.1
4/28/21;2:45:00 AM;60.0;0.000;50.3
4/28/21;3:00:00 AM;60.6;0.000;48.3
4/28/21;3:15:00 AM;60.3;0.000;48.3
4/28/21;3:30:00 AM;58.8;0.000;51.9
4/28/21;3:45:00 AM;54.0;0.000;65.2
4/28/21;4:00:00 AM;53.0;0.000;68.4
4/28/21;4:15:00 AM;52.0;0.000;71.0
4/28/21;4:30:00 AM;50.9;0.000;73.9
4/28/21;4:45:00 AM;50.0;0.000;76.3
4/28/21;5:00:00 AM;49.9;0.000;75.9
4/28/21;5:15:00 AM;49.8;0.000;76.0
4/28/21;5:30:00 AM;50.5;0.000;73.3
4/28/21;5:45:00 AM;52.8;0.000;67.0
4/28/21;6:00:00 AM;58.0;0.000;52.5
4/28/21;6:15:00 AM;58.6;0.000;50.4
4/28/21;6:30:00 AM;54.2;0.000;61.1
4/28/21;6:45:00 AM;52.3;0.000;67.1
4/28/21;7:00:00 AM;51.6;0.000;70.1
4/28/21;7:15:00 AM;51.4;0.000;71.2
4/28/21;7:30:00 AM;52.2;0.000;71.6
4/28/21;7:45:00 AM;55.8;0.000;69.0
4/28/21;8:00:00 AM;57.2;0.000;65.0
4/28/21;8:15:00 AM;60.2;0.000;59.4
4/28/21;8:30:00 AM;60.3;0.000;57.7
4/28/21;8:45:00 AM;61.6;0.000;56.5
4/28/21;9:00:00 AM;64.6;0.000;52.3
4/28/21;9:15:00 AM;66.7;0.000;49.6
4/28/21;9:30:00 AM;69.0;0.000;45.4
4/28/21;9:45:00 AM;70.0;0.000;40.0
4/28/21;10:00:00 AM;71.4;0.000;35.9
4/28/21;10:15:00 AM;72.5;0.000;33.9
4/28/21;10:30:00 AM;73.3;0.000;32.1
4/28/21;10:45:00 AM;74.1;0.000;30.5
4/28/21;11:00:00 AM;74.7;0.000;29.2
4/28/21;11:15:00 AM;76.2;0.000;28.4
4/28/21;11:30:00 AM;76.8;0.000;29.3
4/28/21;11:45:00 AM;78.0;0.000;28.0
4/28/21;12:00:00 PM;78.0;0.000;30.1
4/28/21;12:15:00 PM;78.1;0.000;34.2
4/28/21;12:30:00 PM;79.2;0.000;33.7
4/28/21;12:45:00 PM;79.2;0.000;32.9
4/28/21;1:00:00 PM;79.2;0.000;34.5
4/28/21;1:15:00 PM;78.5;0.000;38.6
4/28/21;1:30:00 PM;77.1;0.000;39.7
4/28/21;1:45:00 PM;76.4;0.000;42.6
4/28/21;2:00:00 PM;75.1;0.000;42.3
4/28/21;2:15:00 PM;74.4;0.000;40.4
4/28/21;2:30:00 PM;74.3;0.000;37.6
4/28/21;2:45:00 PM;74.1;0.000;38.6
4/28/21;3:00:00 PM;74.2;0.000;39.8
4/28/21;3:15:00 PM;73.4;0.000;42.4
4/28/21;3:30:00 PM;73.5;0.000;41.8
4/28/21;3:45:00 PM;73.8;0.000;40.9
4/28/21;4:00:00 PM;73.2;0.000;40.8
4/28/21;4:15:00 PM;73.5;0.000;44.0
4/28/21;4:30:00 PM;72.6;0.000;44.7
4/28/21;4:45:00 PM;72.6;0.000;45.5
4/28/21;5:00:00 PM;71.2;0.000;46.7
4/28/21;5:15:00 PM;70.6;0.000;48.2
4/28/21;5:30:00 PM;69.1;0.000;50.7
4/28/21;5:45:00 PM;68.2;0.000;52.6
4/28/21;6:00:00 PM;66.0;0.000;59.3
4/28/21;6:15:00 PM;63.9;0.000;64.4
4/28/21;6:30:00 PM;63.1;0.000;68.3
4/28/21;6:45:00 PM;62.5;0.000;70.2
4/28/21;7:00:00 PM;60.7;0.000;75.4
4/28/21;7:15:00 PM;59.2;0.000;80.2
4/28/21;7:30:00 PM;58.0;0.000;83.7
4/28/21;7:45:00 PM;57.1;0.000;86.2
4/28/21;8:00:00 PM;56.4;0.000;88.9
4/28/21;8:15:00 PM;55.7;0.000;90.6
4/28/21;8:30:00 PM;54.9;0.000;93.3
4/28/21;8:45:00 PM;54.1;0.000;95.7
4/28/21;9:00:00 PM;53.7;0.000;98.2
4/28/21;9:15:00 PM;53.5;0.000;98.5
4/28/21;9:30:00 PM;52.8;0.000;99.8
4/28/21;9:45:00 PM;52.1;0.000;100.0
4/28/21;10:00:00 PM;51.7;0.000;100.0
4/28/21;10:15:00 PM;51.3;0.000;100.0
4/28/21;10:30:00 PM;50.9;0.000;100.0
4/28/21;10:45:00 PM;51.0;0.000;100.0
4/28/21;11:00:00 PM;51.3;0.000;100.0
4/28/21;11:15:00 PM;51.4;0.000;100.0
4/28/21;11:30:00 PM;51.2;0.000;100.0
4/28/21;11:45:00 PM;50.6;0.000;100.0
4/29/21;12:00:00 AM;50.5;0.000;100.0
4/29/21;12:15:00 AM;50.2;0.000;100.0
4/29/21;12:30:00 AM;49.9;0.000;100.0
4/29/21;12:45:00 AM;49.7;0.000;100.0
4/29/21;1:00:00 AM;50.2;0.000;100.0
4/29/21;1:15:00 AM;50.2;0.000;99.9
4/29/21;1:30:00 AM;50.2;0.000;99.8
4/29/21;1:45:00 AM;50.6;0.000;99.1
4/29/21;2:00:00 AM;51.0;0.000;97.4
4/29/21;2:15:00 AM;52.9;0.000;89.6
4/29/21;2:30:00 AM;56.2;0.000;70.7
4/29/21;2:45:00 AM;63.4;0.000;46.4
4/29/21;3:00:00 AM;64.0;0.000;44.1
4/29/21;3:15:00 AM;64.9;0.000;42.1
4/29/21;3:30:00 AM;64.8;0.000;42.0
4/29/21;3:45:00 AM;64.8;0.000;41.5
4/29/21;4:00:00 AM;64.2;0.000;42.3
4/29/21;4:15:00 AM;64.7;0.000;41.3
4/29/21;4:30:00 AM;65.2;0.000;40.1
4/29/21;4:45:00 AM;66.0;0.000;38.8
4/29/21;5:00:00 AM;66.0;0.000;38.7
4/29/21;5:15:00 AM;65.8;0.000;39.1
4/29/21;5:30:00 AM;65.3;0.000;39.9
4/29/21;5:45:00 AM;65.5;0.000;39.3
4/29/21;6:00:00 AM;65.9;0.000;38.5
4/29/21;6:15:00 AM;66.0;0.000;38.0
4/29/21;6:30:00 AM;65.9;0.000;38.0
4/29/21;6:45:00 AM;65.5;0.000;38.9
4/29/21;7:00:00 AM;65.8;0.000;38.3
4/29/21;7:15:00 AM;67.1;0.000;36.4
4/29/21;7:30:00 AM;67.9;0.000;36.0
4/29/21;7:45:00 AM;69.8;0.000;34.0
4/29/21;8:00:00 AM;70.9;0.000;32.5
4/29/21;8:15:00 AM;71.3;0.000;32.7
4/29/21;8:30:00 AM;72.1;0.000;31.7
4/29/21;8:45:00 AM;72.9;0.000;31.0
4/29/21;9:00:00 AM;73.4;0.000;30.5
4/29/21;9:15:00 AM;74.1;0.000;30.3
4/29/21;9:30:00 AM;75.3;0.000;29.8
4/29/21;9:45:00 AM;76.3;0.000;29.6
4/29/21;10:00:00 AM;77.5;0.000;29.4
4/29/21;10:15:00 AM;79.2;0.000;28.5
4/29/21;10:30:00 AM;80.9;0.000;27.7
4/29/21;10:45:00 AM;82.1;0.000;27.1
4/29/21;11:00:00 AM;83.8;0.000;26.4
4/29/21;11:15:00 AM;85.4;0.000;26.0
4/29/21;11:30:00 AM;86.4;0.000;24.5
4/29/21;11:45:00 AM;87.2;0.000;24.3
4/29/21;12:00:00 PM;86.5;0.000;25.8
4/29/21;12:15:00 PM;85.6;0.000;31.4
4/29/21;12:30:00 PM;87.1;0.000;30.1
4/29/21;12:45:00 PM;86.3;0.000;30.1
4/29/21;1:00:00 PM;85.0;0.000;34.2
4/29/21;1:15:00 PM;81.5;0.000;40.4
4/29/21;1:30:00 PM;77.4;0.000;45.4
4/29/21;1:45:00 PM;74.3;0.000;47.3
4/29/21;2:00:00 PM;74.0;0.000;44.5
4/29/21;2:15:00 PM;75.8;0.000;44.8
4/29/21;2:30:00 PM;76.4;0.000;44.1
4/29/21;2:45:00 PM;74.7;0.000;48.1
4/29/21;3:00:00 PM;74.0;0.000;51.3
4/29/21;3:15:00 PM;73.8;0.000;52.9
4/29/21;3:30:00 PM;73.0;0.000;53.5
4/29/21;3:45:00 PM;72.8;0.000;53.2
4/29/21;4:00:00 PM;70.4;0.000;56.3
4/29/21;4:15:00 PM;69.9;0.000;59.7
4/29/21;4:30:00 PM;68.9;0.000;62.1
4/29/21;4:45:00 PM;68.5;0.000;63.0
4/29/21;5:00:00 PM;69.0;0.000;62.9
4/29/21;5:15:00 PM;69.4;0.000;62.3
4/29/21;5:30:00 PM;71.0;0.000;60.0
4/29/21;5:45:00 PM;71.3;0.000;58.5
4/29/21;6:00:00 PM;71.3;0.000;57.8
4/29/21;6:15:00 PM;69.9;0.000;60.1
4/29/21;6:30:00 PM;69.1;0.000;60.8
4/29/21;6:45:00 PM;67.0;0.000;63.8
4/29/21;7:00:00 PM;64.2;0.000;67.9
4/29/21;7:15:00 PM;61.8;0.000;73.0
4/29/21;7:30:00 PM;59.4;0.000;78.7
4/29/21;7:45:00 PM;57.6;0.000;84.3
4/29/21;8:00:00 PM;56.1;0.000;88.2
4/29/21;8:15:00 PM;54.2;0.000;92.8
4/29/21;8:30:00 PM;53.3;0.000;97.1
4/29/21;8:45:00 PM;53.3;0.000;98.7
4/29/21;9:00:00 PM;53.0;0.000;99.6
4/29/21;9:15:00 PM;52.4;0.000;100.0
4/29/21;9:30:00 PM;51.4;0.000;100.0
4/29/21;9:45:00 PM;51.4;0.000;100.0
4/29/21;10:00:00 PM;51.3;0.000;100.0
4/29/21;10:15:00 PM;51.0;0.000;100.0
4/29/21;10:30:00 PM;50.7;0.000;100.0
4/29/21;10:45:00 PM;50.6;0.000;100.0
4/29/21;11:00:00 PM;50.2;0.000;100.0
4/29/21;11:15:00 PM;49.9;0.000;100.0
4/29/21;11:30:00 PM;49.7;0.000;100.0
4/29/21;11:45:00 PM;49.8;0.000;100.0
4/30/21;12:00:00 AM;49.7;0.000;100.0
4/30/21;12:15:00 AM;49.7;0.000;100.0
4/30/21;12:30:00 AM;49.6;0.000;100.0
4/30/21;12:45:00 AM;49.5;0.000;100.0
4/30/21;1:00:00 AM;49.5;0.000;100.0
4/30/21;1:15:00 AM;49.1;0.000;100.0
4/30/21;1:30:00 AM;48.8;0.000;100.0
4/30/21;1:45:00 AM;48.7;0.000;100.0
4/30/21;2:00:00 AM;48.8;0.000;100.0
4/30/21;2:15:00 AM;48.8;0.000;100.0
4/30/21;2:30:00 AM;48.8;0.000;100.0
4/30/21;2:45:00 AM;49.1;0.000;100.0
4/30/21;3:00:00 AM;49.5;0.000;100.0
4/30/21;3:15:00 AM;49.7;0.000;100.0
4/30/21;3:30:00 AM;49.4;0.000;100.0
4/30/21;3:45:00 AM;49.2;0.000;100.0
4/30/21;4:00:00 AM;49.3;0.000;100.0
4/30/21;4:15:00 AM;49.3;0.000;100.0
4/30/21;4:30:00 AM;49.4;0.000;100.0
4/30/21;4:45:00 AM;49.6;0.000;100.0
4/30/21;5:00:00 AM;49.5;0.000;100.0
4/30/21;5:15:00 AM;49.1;0.000;100.0
4/30/21;5:30:00 AM;49.3;0.000;100.0
4/30/21;5:45:00 AM;49.4;0.000;100.0
4/30/21;6:00:00 AM;49.8;0.000;100.0
4/30/21;6:15:00 AM;50.5;0.000;100.0
4/30/21;6:30:00 AM;50.7;0.000;100.0
4/30/21;6:45:00 AM;50.3;0.000;100.0
4/30/21;7:00:00 AM;50.2;0.000;100.0
4/30/21;7:15:00 AM;50.6;0.000;100.0
4/30/21;7:30:00 AM;51.5;0.000;100.0
4/30/21;7:45:00 AM;53.7;0.000;98.5
4/30/21;8:00:00 AM;55.2;0.000;95.2
4/30/21;8:15:00 AM;57.5;0.000;90.2
4/30/21;8:30:00 AM;58.5;0.000;83.3
4/30/21;8:45:00 AM;59.9;0.000;84.4
4/30/21;9:00:00 AM;60.7;0.000;79.4
4/30/21;9:15:00 AM;61.9;0.000;77.3
4/30/21;9:30:00 AM;63.4;0.000;74.4
4/30/21;9:45:00 AM;65.1;0.000;71.3
4/30/21;10:00:00 AM;66.5;0.000;66.3
4/30/21;10:15:00 AM;67.9;0.000;64.3
4/30/21;10:30:00 AM;68.4;0.000;65.2
4/30/21;10:45:00 AM;69.3;0.000;63.0
4/30/21;11:00:00 AM;70.4;0.000;62.1
4/30/21;11:15:00 AM;70.7;0.000;61.3
4/30/21;11:30:00 AM;71.6;0.000;57.7
4/30/21;11:45:00 AM;71.7;0.000;58.2
4/30/21;12:00:00 PM;71.5;0.000;59.5
4/30/21;12:15:00 PM;72.2;0.000;58.5
4/30/21;12:30:00 PM;73.5;0.000;57.0
4/30/21;12:45:00 PM;74.1;0.000;55.9
4/30/21;1:00:00 PM;74.0;0.000;57.5
4/30/21;1:15:00 PM;73.6;0.000;57.6
4/30/21;1:30:00 PM;73.9;0.000;57.4
4/30/21;1:45:00 PM;73.6;0.000;57.3
4/30/21;2:00:00 PM;75.1;0.000;55.4
4/30/21;2:15:00 PM;75.8;0.000;53.5
4/30/21;2:30:00 PM;76.1;0.000;50.9
4/30/21;2:45:00 PM;76.1;0.000;49.9
4/30/21;3:00:00 PM;74.3;0.000;52.7
4/30/21;3:15:00 PM;72.1;0.000;57.3
4/30/21;3:30:00 PM;70.7;0.000;60.2
4/30/21;3:45:00 PM;69.8;0.000;61.6
4/30/21;4:00:00 PM;68.4;0.000;63.6
4/30/21;4:15:00 PM;67.7;0.000;64.7
4/30/21;4:30:00 PM;67.2;0.000;65.7
4/30/21;4:45:00 PM;66.7;0.000;66.1
4/30/21;5:00:00 PM;66.2;0.000;66.5
4/30/21;5:15:00 PM;65.0;0.000;68.6
4/30/21;5:30:00 PM;63.7;0.000;70.5
4/30/21;5:45:00 PM;62.3;0.000;72.6
4/30/21;6:00:00 PM;61.9;0.000;74.2
4/30/21;6:15:00 PM;61.4;0.000;75.2
4/30/21;6:30:00 PM;61.3;0.000;75.5
4/30/21;6:45:00 PM;60.0;0.000;77.8
4/30/21;7:00:00 PM;58.0;0.000;82.0
4/30/21;7:15:00 PM;56.6;0.000;86.1
4/30/21;7:30:00 PM;55.4;0.000;89.4
4/30/21;7:45:00 PM;54.4;0.000;92.9
4/30/21;8:00:00 PM;53.7;0.000;95.2
4/30/21;8:15:00 PM;53.2;0.000;97.2
4/30/21;8:30:00 PM;52.8;0.000;98.8
4/30/21;8:45:00 PM;52.7;0.000;99.9
4/30/21;9:00:00 PM;52.8;0.000;100.0
4/30/21;9:15:00 PM;52.6;0.000;100.0
4/30/21;9:30:00 PM;52.3;0.000;100.0
4/30/21;9:45:00 PM;52.1;0.000;100.0
4/30/21;10:00:00 PM;51.8;0.000;100.0
4/30/21;10:15:00 PM;51.7;0.000;100.0
4/30/21;10:30:00 PM;51.6;0.000;100.0
4/30/21;10:45:00 PM;51.6;0.000;100.0
4/30/21;11:00:00 PM;51.4;0.000;100.0
4/30/21;11:15:00 PM;51.3;0.000;100.0
4/30/21;11:30:00 PM;51.3;0.000;100.0
4/30/21;11:45:00 PM;51.2;0.000;100.0
5/1/21;12:00:00 AM;51.1;0.000;100.0
5/1/21;12:15:00 AM;51.1;0.000;100.0
5/1/21;12:30:00 AM;51.1;0.000;100.0
5/1/21;12:45:00 AM;51.1;0.000;100.0
5/1/21;1:00:00 AM;51.1;0.000;100.0
5/1/21;1:15:00 AM;51.2;0.000;100.0
5/1/21;1:30:00 AM;51.1;0.000;100.0
5/1/21;1:45:00 AM;51.1;0.000;100.0
5/1/21;2:00:00 AM;50.9;0.000;100.0
5/1/21;2:15:00 AM;51.0;0.000;100.0
5/1/21;2:30:00 AM;50.9;0.000;100.0
5/1/21;2:45:00 AM;50.8;0.000;100.0
5/1/21;3:00:00 AM;50.7;0.000;100.0
5/1/21;3:15:00 AM;50.9;0.000;100.0
5/1/21;3:30:00 AM;50.9;0.000;100.0
5/1/21;3:45:00 AM;50.6;0.000;100.0
5/1/21;4:00:00 AM;50.5;0.000;100.0
5/1/21;4:15:00 AM;50.4;0.000;100.0
5/1/21;4:30:00 AM;50.7;0.000;100.0
5/1/21;4:45:00 AM;50.8;0.000;100.0
5/1/21;5:00:00 AM;50.9;0.000;100.0
5/1/21;5:15:00 AM;50.7;0.000;100.0
5/1/21;5:30:00 AM;50.4;0.000;100.0
5/1/21;5:45:00 AM;50.4;0.000;100.0
5/1/21;6:00:00 AM;50.3;0.000;100.0
5/1/21;6:15:00 AM;49.7;0.000;100.0
5/1/21;6:30:00 AM;49.6;0.000;100.0
5/1/21;6:45:00 AM;49.2;0.000;100.0
5/1/21;7:00:00 AM;49.2;0.000;100.0
5/1/21;7:15:00 AM;49.5;0.000;100.0
5/1/21;7:30:00 AM;50.1;0.000;100.0
5/1/21;7:45:00 AM;50.3;0.000;100.0
5/1/21;8:00:00 AM;50.8;0.000;100.0
5/1/21;8:15:00 AM;51.9;0.000;100.0
5/1/21;8:30:00 AM;52.8;0.000;99.3
5/1/21;8:45:00 AM;53.4;0.000;95.8
5/1/21;9:00:00 AM;54.7;0.000;92.5
5/1/21;9:15:00 AM;56.3;0.000;85.8
5/1/21;9:30:00 AM;58.6;0.000;76.1
5/1/21;9:45:00 AM;60.3;0.000;67.8
5/1/21;10:00:00 AM;62.2;0.000;65.4
5/1/21;10:15:00 AM;62.4;0.000;69.1
5/1/21;10:30:00 AM;62.2;0.000;72.3
5/1/21;10:45:00 AM;63.2;0.000;69.9
5/1/21;11:00:00 AM;63.6;0.000;69.4
5/1/21;11:15:00 AM;63.3;0.000;70.4
5/1/21;11:30:00 AM;64.3;0.000;68.5
5/1/21;11:45:00 AM;64.4;0.000;67.9
5/1/21;12:00:00 PM;65.0;0.000;68.6
5/1/21;12:15:00 PM;64.8;0.000;69.7
5/1/21;12:30:00 PM;64.8;0.000;71.2
5/1/21;12:45:00 PM;64.7;0.000;71.6
5/1/21;1:00:00 PM;65.4;0.000;71.2
5/1/21;1:15:00 PM;64.2;0.000;72.5
5/1/21;1:30:00 PM;63.1;0.000;73.9
5/1/21;1:45:00 PM;63.1;0.000;74.4
5/1/21;2:00:00 PM;64.3;0.000;71.3
5/1/21;2:15:00 PM;65.8;0.000;67.3
5/1/21;2:30:00 PM;67.0;0.000;66.4
5/1/21;2:45:00 PM;68.3;0.000;63.4
5/1/21;3:00:00 PM;67.7;0.000;62.7
5/1/21;3:15:00 PM;67.3;0.000;63.6
5/1/21;3:30:00 PM;66.9;0.000;64.3
5/1/21;3:45:00 PM;66.5;0.000;64.9
5/1/21;4:00:00 PM;65.9;0.000;67.0
5/1/21;4:15:00 PM;64.9;0.000;69.9
5/1/21;4:30:00 PM;63.8;0.000;72.9
5/1/21;4:45:00 PM;62.0;0.000;76.6
5/1/21;5:00:00 PM;61.0;0.000;79.0
5/1/21;5:15:00 PM;60.1;0.000;81.9
5/1/21;5:30:00 PM;60.2;0.000;82.1
5/1/21;5:45:00 PM;59.2;0.000;83.3
5/1/21;6:00:00 PM;56.6;0.000;90.0
5/1/21;6:15:00 PM;55.6;0.000;94.6
5/1/21;6:30:00 PM;54.5;0.000;97.6
5/1/21;6:45:00 PM;54.0;0.000;99.6
5/1/21;7:00:00 PM;53.6;0.000;100.0
5/1/21;7:15:00 PM;53.1;0.000;100.0
5/1/21;7:30:00 PM;53.1;0.000;100.0
5/1/21;7:45:00 PM;53.1;0.000;100.0
5/1/21;8:00:00 PM;52.6;0.000;100.0
5/1/21;8:15:00 PM;52.4;0.000;100.0
5/1/21;8:30:00 PM;52.3;0.000;100.0
5/1/21;8:45:00 PM;52.3;0.000;100.0
5/1/21;9:00:00 PM;52.3;0.000;100.0
5/1/21;9:15:00 PM;52.4;0.000;100.0
5/1/21;9:30:00 PM;52.7;0.000;100.0
5/1/21;9:45:00 PM;52.6;0.000;100.0
5/1/21;10:00:00 PM;52.4;0.000;100.0
5/1/21;10:15:00 PM;52.0;0.000;100.0
5/1/21;10:30:00 PM;51.8;0.000;100.0
5/1/21;10:45:00 PM;51.7;0.000;100.0
5/1/21;11:00:00 PM;51.6;0.000;100.0
5/1/21;11:15:00 PM;51.6;0.000;100.0
5/1/21;11:30:00 PM;51.5;0.000;100.0
5/1/21;11:45:00 PM;51.4;0.000;100.0
5/2/21;12:00:00 AM;51.4;0.000;100.0
5/2/21;12:15:00 AM;51.6;0.000;100.0
5/2/21;12:30:00 AM;51.6;0.000;100.0
5/2/21;12:45:00 AM;51.7;0.000;100.0
5/2/21;1:00:00 AM;51.9;0.000;100.0
5/2/21;1:15:00 AM;51.9;0.000;100.0
5/2/21;1:30:00 AM;51.5;0.000;99.7
5/2/21;1:45:00 AM;51.3;0.000;99.5
5/2/21;2:00:00 AM;50.6;0.000;99.7
5/2/21;2:15:00 AM;50.3;0.000;100.0
5/2/21;2:30:00 AM;50.0;0.000;100.0
5/2/21;2:45:00 AM;49.0;0.000;100.0
5/2/21;3:00:00 AM;47.9;0.000;100.0
5/2/21;3:15:00 AM;48.5;0.000;100.0
5/2/21;3:30:00 AM;49.9;0.000;100.0
5/2/21;3:45:00 AM;50.1;0.000;100.0
5/2/21;4:00:00 AM;50.2;0.000;100.0
5/2/21;4:15:00 AM;50.3;0.000;100.0
5/2/21;4:30:00 AM;50.2;0.000;100.0
5/2/21;4:45:00 AM;49.4;0.000;100.0
5/2/21;5:00:00 AM;48.1;0.000;100.0
5/2/21;5:15:00 AM;47.0;0.000;100.0
5/2/21;5:30:00 AM;46.1;0.000;100.0
5/2/21;5:45:00 AM;46.8;0.000;100.0
5/2/21;6:00:00 AM;48.5;0.000;100.0
5/2/21;6:15:00 AM;48.8;0.000;100.0
5/2/21;6:30:00 AM;48.7;0.000;100.0
5/2/21;6:45:00 AM;48.0;0.000;100.0
5/2/21;7:00:00 AM;47.5;0.000;100.0
5/2/21;7:15:00 AM;47.8;0.000;100.0
5/2/21;7:30:00 AM;49.3;0.000;99.9
5/2/21;7:45:00 AM;51.5;0.000;92.7
5/2/21;8:00:00 AM;52.8;0.000;88.8
5/2/21;8:15:00 AM;53.6;0.000;83.8
5/2/21;8:30:00 AM;54.3;0.000;78.8
5/2/21;8:45:00 AM;56.3;0.000;73.8
